Source;Target;Type;Id;timeset
119;101;Undirected;19874;<[1]>
119;122;Undirected;19875;<[1]>
119;131;Undirected;19876;<[1]>
119;110;Undirected;19877;<[1]>
119;129;Undirected;19878;<[1]>
119;111;Undirected;19879;<[1]>
119;391;Undirected;19880;<[1]>
119;337;Undirected;19881;<[1]>
119;822;Undirected;19882;<[1]>
119;13;Undirected;19883;<[1]>
119;611;Undirected;19884;<[1]>
119;235;Undirected;19885;<[1]>
119;268;Undirected;19886;<[1]>
114;88;Undirected;19887;<[1]>
114;84;Undirected;19888;<[1]>
114;99;Undirected;19889;<[1]>
114;83;Undirected;19890;<[1]>
114;113;Undirected;19891;<[1]>
114;86;Undirected;19892;<[1]>
114;26;Undirected;19893;<[1]>
114;558;Undirected;19894;<[1]>
114;480;Undirected;19895;<[1]>
114;24;Undirected;19896;<[1]>
114;952;Undirected;19897;<[1]>
130;88;Undirected;19898;<[1]>
130;93;Undirected;19899;<[1]>
130;74;Undirected;19900;<[1]>
130;97;Undirected;19901;<[1]>
130;66;Undirected;19902;<[1]>
130;99;Undirected;19903;<[1]>
130;67;Undirected;19904;<[1]>
130;89;Undirected;19905;<[1]>
130;80;Undirected;19906;<[1]>
130;98;Undirected;19907;<[1]>
130;86;Undirected;19908;<[1]>
130;70;Undirected;19909;<[1]>
130;997;Undirected;19910;<[1]>
130;118;Undirected;19911;<[1]>
130;68;Undirected;19912;<[1]>
130;96;Undirected;19913;<[1]>
130;78;Undirected;19914;<[1]>
130;73;Undirected;19915;<[1]>
130;105;Undirected;19916;<[1]>
130;409;Undirected;19917;<[1]>
130;528;Undirected;19918;<[1]>
130;413;Undirected;19919;<[1]>
130;722;Undirected;19920;<[1]>
130;435;Undirected;19921;<[1]>
160;159;Undirected;19922;<[1]>
160;270;Undirected;19923;<[1]>
160;167;Undirected;19924;<[1]>
160;155;Undirected;19925;<[1]>
160;176;Undirected;19926;<[1]>
160;171;Undirected;19927;<[1]>
160;154;Undirected;19928;<[1]>
160;175;Undirected;19929;<[1]>
160;139;Undirected;19930;<[1]>
160;173;Undirected;19931;<[1]>
160;128;Undirected;19932;<[1]>
160;1052;Undirected;19933;<[1]>
160;710;Undirected;19934;<[1]>
160;570;Undirected;19935;<[1]>
160;446;Undirected;19936;<[1]>
165;159;Undirected;19937;<[1]>
165;161;Undirected;19938;<[1]>
165;167;Undirected;19939;<[1]>
165;152;Undirected;19940;<[1]>
165;299;Undirected;19941;<[1]>
165;6;Undirected;19942;<[1]>
165;952;Undirected;19943;<[1]>
165;1030;Undirected;19944;<[1]>
165;335;Undirected;19945;<[1]>
165;312;Undirected;19946;<[1]>
171;159;Undirected;19947;<[1]>
171;161;Undirected;19948;<[1]>
171;270;Undirected;19949;<[1]>
171;176;Undirected;19950;<[1]>
171;152;Undirected;19951;<[1]>
171;138;Undirected;19952;<[1]>
171;299;Undirected;19953;<[1]>
171;278;Undirected;19954;<[1]>
171;175;Undirected;19955;<[1]>
171;160;Undirected;19956;<[1]>
171;149;Undirected;19957;<[1]>
171;912;Undirected;19958;<[1]>
171;1093;Undirected;19959;<[1]>
171;391;Undirected;19960;<[1]>
171;780;Undirected;19961;<[1]>
171;316;Undirected;19962;<[1]>
176;159;Undirected;19963;<[1]>
176;161;Undirected;19964;<[1]>
176;270;Undirected;19965;<[1]>
176;167;Undirected;19966;<[1]>
176;155;Undirected;19967;<[1]>
176;147;Undirected;19968;<[1]>
176;160;Undirected;19969;<[1]>
176;283;Undirected;19970;<[1]>
176;172;Undirected;19971;<[1]>
176;173;Undirected;19972;<[1]>
176;171;Undirected;19973;<[1]>
176;154;Undirected;19974;<[1]>
176;152;Undirected;19975;<[1]>
176;158;Undirected;19976;<[1]>
176;149;Undirected;19977;<[1]>
176;150;Undirected;19978;<[1]>
176;174;Undirected;19979;<[1]>
176;396;Undirected;19980;<[1]>
176;415;Undirected;19981;<[1]>
176;629;Undirected;19982;<[1]>
176;682;Undirected;19983;<[1]>
176;249;Undirected;19984;<[1]>
169;161;Undirected;19985;<[1]>
169;270;Undirected;19986;<[1]>
169;299;Undirected;19987;<[1]>
169;148;Undirected;19988;<[1]>
169;1021;Undirected;19989;<[1]>
169;72;Undirected;19990;<[1]>
169;739;Undirected;19991;<[1]>
169;177;Undirected;19992;<[1]>
169;457;Undirected;19993;<[1]>
151;155;Undirected;19994;<[1]>
151;162;Undirected;19995;<[1]>
151;175;Undirected;19996;<[1]>
151;148;Undirected;19997;<[1]>
151;539;Undirected;19998;<[1]>
151;208;Undirected;19999;<[1]>
151;777;Undirected;20000;<[1]>
151;43;Undirected;20001;<[1]>
151;753;Undirected;20002;<[1]>
211;982;Undirected;20003;<[1]>
211;238;Undirected;20004;<[1]>
211;208;Undirected;20005;<[1]>
211;198;Undirected;20006;<[1]>
211;237;Undirected;20007;<[1]>
211;180;Undirected;20008;<[1]>
211;182;Undirected;20009;<[1]>
211;200;Undirected;20010;<[1]>
211;1080;Undirected;20011;<[1]>
211;201;Undirected;20012;<[1]>
211;230;Undirected;20013;<[1]>
211;191;Undirected;20014;<[1]>
211;1033;Undirected;20015;<[1]>
211;220;Undirected;20016;<[1]>
211;234;Undirected;20017;<[1]>
211;218;Undirected;20018;<[1]>
211;270;Undirected;20019;<[1]>
211;869;Undirected;20020;<[1]>
211;328;Undirected;20021;<[1]>
211;84;Undirected;20022;<[1]>
211;735;Undirected;20023;<[1]>
231;982;Undirected;20024;<[1]>
231;208;Undirected;20025;<[1]>
231;198;Undirected;20026;<[1]>
231;998;Undirected;20027;<[1]>
231;220;Undirected;20028;<[1]>
231;205;Undirected;20029;<[1]>
231;183;Undirected;20030;<[1]>
231;179;Undirected;20031;<[1]>
231;223;Undirected;20032;<[1]>
231;29;Undirected;20033;<[1]>
231;314;Undirected;20034;<[1]>
231;490;Undirected;20035;<[1]>
231;560;Undirected;20036;<[1]>
231;936;Undirected;20037;<[1]>
200;208;Undirected;20038;<[1]>
200;985;Undirected;20039;<[1]>
200;211;Undirected;20040;<[1]>
200;229;Undirected;20041;<[1]>
200;189;Undirected;20042;<[1]>
200;177;Undirected;20043;<[1]>
200;234;Undirected;20044;<[1]>
200;966;Undirected;20045;<[1]>
200;311;Undirected;20046;<[1]>
200;94;Undirected;20047;<[1]>
200;296;Undirected;20048;<[1]>
200;680;Undirected;20049;<[1]>
179;198;Undirected;20050;<[1]>
179;207;Undirected;20051;<[1]>
179;226;Undirected;20052;<[1]>
179;177;Undirected;20053;<[1]>
179;231;Undirected;20054;<[1]>
179;205;Undirected;20055;<[1]>
179;227;Undirected;20056;<[1]>
179;206;Undirected;20057;<[1]>
179;1029;Undirected;20058;<[1]>
179;255;Undirected;20059;<[1]>
179;883;Undirected;20060;<[1]>
179;658;Undirected;20061;<[1]>
179;462;Undirected;20062;<[1]>
234;208;Undirected;20063;<[1]>
234;240;Undirected;20064;<[1]>
234;985;Undirected;20065;<[1]>
234;998;Undirected;20066;<[1]>
234;211;Undirected;20067;<[1]>
234;196;Undirected;20068;<[1]>
234;219;Undirected;20069;<[1]>
234;215;Undirected;20070;<[1]>
234;200;Undirected;20071;<[1]>
234;161;Undirected;20072;<[1]>
234;1020;Undirected;20073;<[1]>
234;784;Undirected;20074;<[1]>
234;2;Undirected;20075;<[1]>
234;355;Undirected;20076;<[1]>
267;314;Undirected;20077;<[1]>
267;315;Undirected;20078;<[1]>
267;255;Undirected;20079;<[1]>
267;1012;Undirected;20080;<[1]>
267;305;Undirected;20081;<[1]>
267;708;Undirected;20082;<[1]>
267;759;Undirected;20083;<[1]>
267;397;Undirected;20084;<[1]>
267;875;Undirected;20085;<[1]>
267;1035;Undirected;20086;<[1]>
316;314;Undirected;20087;<[1]>
316;259;Undirected;20088;<[1]>
316;291;Undirected;20089;<[1]>
316;148;Undirected;20090;<[1]>
316;171;Undirected;20091;<[1]>
316;891;Undirected;20092;<[1]>
316;65;Undirected;20093;<[1]>
316;716;Undirected;20094;<[1]>
292;314;Undirected;20095;<[1]>
292;1064;Undirected;20096;<[1]>
292;1108;Undirected;20097;<[1]>
292;289;Undirected;20098;<[1]>
292;315;Undirected;20099;<[1]>
292;1026;Undirected;20100;<[1]>
292;282;Undirected;20101;<[1]>
292;264;Undirected;20102;<[1]>
292;268;Undirected;20103;<[1]>
292;303;Undirected;20104;<[1]>
292;275;Undirected;20105;<[1]>
292;276;Undirected;20106;<[1]>
292;294;Undirected;20107;<[1]>
292;258;Undirected;20108;<[1]>
292;279;Undirected;20109;<[1]>
292;256;Undirected;20110;<[1]>
292;259;Undirected;20111;<[1]>
292;309;Undirected;20112;<[1]>
292;1083;Undirected;20113;<[1]>
292;761;Undirected;20114;<[1]>
292;815;Undirected;20115;<[1]>
292;915;Undirected;20116;<[1]>
292;321;Undirected;20117;<[1]>
297;304;Undirected;20118;<[1]>
297;1001;Undirected;20119;<[1]>
297;308;Undirected;20120;<[1]>
297;1062;Undirected;20121;<[1]>
297;285;Undirected;20122;<[1]>
297;1083;Undirected;20123;<[1]>
297;687;Undirected;20124;<[1]>
297;198;Undirected;20125;<[1]>
297;980;Undirected;20126;<[1]>
297;973;Undirected;20127;<[1]>
246;315;Undirected;20128;<[1]>
246;1026;Undirected;20129;<[1]>
246;273;Undirected;20130;<[1]>
246;1048;Undirected;20131;<[1]>
246;301;Undirected;20132;<[1]>
246;308;Undirected;20133;<[1]>
246;253;Undirected;20134;<[1]>
246;302;Undirected;20135;<[1]>
246;298;Undirected;20136;<[1]>
246;280;Undirected;20137;<[1]>
246;296;Undirected;20138;<[1]>
246;274;Undirected;20139;<[1]>
246;254;Undirected;20140;<[1]>
246;1012;Undirected;20141;<[1]>
246;313;Undirected;20142;<[1]>
246;1062;Undirected;20143;<[1]>
246;1081;Undirected;20144;<[1]>
246;795;Undirected;20145;<[1]>
246;372;Undirected;20146;<[1]>
246;930;Undirected;20147;<[1]>
246;851;Undirected;20148;<[1]>
287;1064;Undirected;20149;<[1]>
287;1108;Undirected;20150;<[1]>
287;304;Undirected;20151;<[1]>
287;1048;Undirected;20152;<[1]>
287;258;Undirected;20153;<[1]>
287;987;Undirected;20154;<[1]>
287;274;Undirected;20155;<[1]>
287;284;Undirected;20156;<[1]>
287;285;Undirected;20157;<[1]>
287;89;Undirected;20158;<[1]>
287;619;Undirected;20159;<[1]>
287;1082;Undirected;20160;<[1]>
287;87;Undirected;20161;<[1]>
287;195;Undirected;20162;<[1]>
284;314;Undirected;20163;<[1]>
284;1064;Undirected;20164;<[1]>
284;1108;Undirected;20165;<[1]>
284;287;Undirected;20166;<[1]>
284;1012;Undirected;20167;<[1]>
284;1062;Undirected;20168;<[1]>
284;396;Undirected;20169;<[1]>
284;466;Undirected;20170;<[1]>
284;334;Undirected;20171;<[1]>
284;678;Undirected;20172;<[1]>
284;187;Undirected;20173;<[1]>
342;137;Undirected;20174;<[1]>
342;106;Undirected;20175;<[1]>
342;107;Undirected;20176;<[1]>
342;464;Undirected;20177;<[1]>
342;581;Undirected;20178;<[1]>
342;543;Undirected;20179;<[1]>
342;421;Undirected;20180;<[1]>
342;812;Undirected;20181;<[1]>
353;347;Undirected;20182;<[1]>
353;370;Undirected;20183;<[1]>
353;361;Undirected;20184;<[1]>
353;356;Undirected;20185;<[1]>
353;1111;Undirected;20186;<[1]>
353;360;Undirected;20187;<[1]>
353;822;Undirected;20188;<[1]>
353;1099;Undirected;20189;<[1]>
353;727;Undirected;20190;<[1]>
353;762;Undirected;20191;<[1]>
353;1059;Undirected;20192;<[1]>
335;351;Undirected;20193;<[1]>
335;383;Undirected;20194;<[1]>
335;392;Undirected;20195;<[1]>
335;320;Undirected;20196;<[1]>
335;340;Undirected;20197;<[1]>
335;1051;Undirected;20198;<[1]>
335;330;Undirected;20199;<[1]>
335;328;Undirected;20200;<[1]>
335;1085;Undirected;20201;<[1]>
335;325;Undirected;20202;<[1]>
335;343;Undirected;20203;<[1]>
335;1103;Undirected;20204;<[1]>
335;1070;Undirected;20205;<[1]>
335;165;Undirected;20206;<[1]>
335;749;Undirected;20207;<[1]>
335;599;Undirected;20208;<[1]>
364;1109;Undirected;20209;<[1]>
364;1107;Undirected;20210;<[1]>
364;1051;Undirected;20211;<[1]>
364;954;Undirected;20212;<[1]>
364;1082;Undirected;20213;<[1]>
364;67;Undirected;20214;<[1]>
364;895;Undirected;20215;<[1]>
364;879;Undirected;20216;<[1]>
377;358;Undirected;20217;<[1]>
377;329;Undirected;20218;<[1]>
377;1043;Undirected;20219;<[1]>
377;375;Undirected;20220;<[1]>
377;321;Undirected;20221;<[1]>
377;336;Undirected;20222;<[1]>
377;359;Undirected;20223;<[1]>
377;362;Undirected;20224;<[1]>
377;675;Undirected;20225;<[1]>
377;830;Undirected;20226;<[1]>
377;1040;Undirected;20227;<[1]>
377;733;Undirected;20228;<[1]>
377;614;Undirected;20229;<[1]>
361;358;Undirected;20230;<[1]>
361;378;Undirected;20231;<[1]>
361;329;Undirected;20232;<[1]>
361;323;Undirected;20233;<[1]>
361;1043;Undirected;20234;<[1]>
361;347;Undirected;20235;<[1]>
361;326;Undirected;20236;<[1]>
361;353;Undirected;20237;<[1]>
361;1105;Undirected;20238;<[1]>
361;357;Undirected;20239;<[1]>
361;382;Undirected;20240;<[1]>
361;386;Undirected;20241;<[1]>
361;332;Undirected;20242;<[1]>
361;356;Undirected;20243;<[1]>
361;369;Undirected;20244;<[1]>
361;1111;Undirected;20245;<[1]>
361;368;Undirected;20246;<[1]>
361;539;Undirected;20247;<[1]>
361;647;Undirected;20248;<[1]>
361;474;Undirected;20249;<[1]>
361;1022;Undirected;20250;<[1]>
361;527;Undirected;20251;<[1]>
395;358;Undirected;20252;<[1]>
395;351;Undirected;20253;<[1]>
395;372;Undirected;20254;<[1]>
395;357;Undirected;20255;<[1]>
395;352;Undirected;20256;<[1]>
395;1013;Undirected;20257;<[1]>
395;376;Undirected;20258;<[1]>
395;388;Undirected;20259;<[1]>
395;1085;Undirected;20260;<[1]>
395;1034;Undirected;20261;<[1]>
395;918;Undirected;20262;<[1]>
395;148;Undirected;20263;<[1]>
395;563;Undirected;20264;<[1]>
395;1067;Undirected;20265;<[1]>
395;470;Undirected;20266;<[1]>
331;1109;Undirected;20267;<[1]>
331;1043;Undirected;20268;<[1]>
331;370;Undirected;20269;<[1]>
331;375;Undirected;20270;<[1]>
331;363;Undirected;20271;<[1]>
331;326;Undirected;20272;<[1]>
331;991;Undirected;20273;<[1]>
331;392;Undirected;20274;<[1]>
331;992;Undirected;20275;<[1]>
331;390;Undirected;20276;<[1]>
331;360;Undirected;20277;<[1]>
331;380;Undirected;20278;<[1]>
331;385;Undirected;20279;<[1]>
331;318;Undirected;20280;<[1]>
331;341;Undirected;20281;<[1]>
331;379;Undirected;20282;<[1]>
331;1113;Undirected;20283;<[1]>
331;464;Undirected;20284;<[1]>
331;29;Undirected;20285;<[1]>
331;797;Undirected;20286;<[1]>
331;855;Undirected;20287;<[1]>
345;375;Undirected;20288;<[1]>
345;349;Undirected;20289;<[1]>
345;368;Undirected;20290;<[1]>
345;980;Undirected;20291;<[1]>
345;334;Undirected;20292;<[1]>
345;957;Undirected;20293;<[1]>
345;779;Undirected;20294;<[1]>
345;645;Undirected;20295;<[1]>
345;301;Undirected;20296;<[1]>
345;898;Undirected;20297;<[1]>
470;460;Undirected;20298;<[1]>
470;415;Undirected;20299;<[1]>
470;1016;Undirected;20300;<[1]>
470;477;Undirected;20301;<[1]>
470;423;Undirected;20302;<[1]>
470;152;Undirected;20303;<[1]>
470;963;Undirected;20304;<[1]>
470;395;Undirected;20305;<[1]>
470;34;Undirected;20306;<[1]>
470;975;Undirected;20307;<[1]>
429;417;Undirected;20308;<[1]>
429;414;Undirected;20309;<[1]>
429;401;Undirected;20310;<[1]>
429;445;Undirected;20311;<[1]>
429;466;Undirected;20312;<[1]>
429;422;Undirected;20313;<[1]>
429;815;Undirected;20314;<[1]>
429;1086;Undirected;20315;<[1]>
429;140;Undirected;20316;<[1]>
429;754;Undirected;20317;<[1]>
429;588;Undirected;20318;<[1]>
463;401;Undirected;20319;<[1]>
463;405;Undirected;20320;<[1]>
463;439;Undirected;20321;<[1]>
463;430;Undirected;20322;<[1]>
463;238;Undirected;20323;<[1]>
463;713;Undirected;20324;<[1]>
463;855;Undirected;20325;<[1]>
463;4;Undirected;20326;<[1]>
463;98;Undirected;20327;<[1]>
450;415;Undirected;20328;<[1]>
450;442;Undirected;20329;<[1]>
450;1067;Undirected;20330;<[1]>
450;1093;Undirected;20331;<[1]>
450;752;Undirected;20332;<[1]>
450;522;Undirected;20333;<[1]>
450;341;Undirected;20334;<[1]>
450;135;Undirected;20335;<[1]>
414;1090;Undirected;20336;<[1]>
414;417;Undirected;20337;<[1]>
414;483;Undirected;20338;<[1]>
414;456;Undirected;20339;<[1]>
414;443;Undirected;20340;<[1]>
414;1027;Undirected;20341;<[1]>
414;1030;Undirected;20342;<[1]>
414;1104;Undirected;20343;<[1]>
414;447;Undirected;20344;<[1]>
414;405;Undirected;20345;<[1]>
414;429;Undirected;20346;<[1]>
414;474;Undirected;20347;<[1]>
414;482;Undirected;20348;<[1]>
414;435;Undirected;20349;<[1]>
414;476;Undirected;20350;<[1]>
414;1070;Undirected;20351;<[1]>
414;444;Undirected;20352;<[1]>
414;480;Undirected;20353;<[1]>
414;427;Undirected;20354;<[1]>
414;577;Undirected;20355;<[1]>
414;68;Undirected;20356;<[1]>
414;1004;Undirected;20357;<[1]>
414;258;Undirected;20358;<[1]>
414;709;Undirected;20359;<[1]>
459;427;Undirected;20360;<[1]>
459;1016;Undirected;20361;<[1]>
459;477;Undirected;20362;<[1]>
459;1025;Undirected;20363;<[1]>
459;443;Undirected;20364;<[1]>
459;449;Undirected;20365;<[1]>
459;433;Undirected;20366;<[1]>
459;428;Undirected;20367;<[1]>
459;454;Undirected;20368;<[1]>
459;408;Undirected;20369;<[1]>
459;1084;Undirected;20370;<[1]>
459;839;Undirected;20371;<[1]>
459;511;Undirected;20372;<[1]>
459;36;Undirected;20373;<[1]>
459;643;Undirected;20374;<[1]>
459;59;Undirected;20375;<[1]>
457;402;Undirected;20376;<[1]>
457;427;Undirected;20377;<[1]>
457;1038;Undirected;20378;<[1]>
457;436;Undirected;20379;<[1]>
457;1035;Undirected;20380;<[1]>
457;455;Undirected;20381;<[1]>
457;420;Undirected;20382;<[1]>
457;1074;Undirected;20383;<[1]>
457;475;Undirected;20384;<[1]>
457;53;Undirected;20385;<[1]>
457;152;Undirected;20386;<[1]>
457;169;Undirected;20387;<[1]>
457;848;Undirected;20388;<[1]>
457;906;Undirected;20389;<[1]>
416;473;Undirected;20390;<[1]>
416;396;Undirected;20391;<[1]>
416;460;Undirected;20392;<[1]>
416;1099;Undirected;20393;<[1]>
416;474;Undirected;20394;<[1]>
416;407;Undirected;20395;<[1]>
416;581;Undirected;20396;<[1]>
416;1040;Undirected;20397;<[1]>
416;1042;Undirected;20398;<[1]>
416;38;Undirected;20399;<[1]>
416;580;Undirected;20400;<[1]>
444;396;Undirected;20401;<[1]>
444;465;Undirected;20402;<[1]>
444;414;Undirected;20403;<[1]>
444;1070;Undirected;20404;<[1]>
444;421;Undirected;20405;<[1]>
444;480;Undirected;20406;<[1]>
444;413;Undirected;20407;<[1]>
444;476;Undirected;20408;<[1]>
444;447;Undirected;20409;<[1]>
444;437;Undirected;20410;<[1]>
444;161;Undirected;20411;<[1]>
444;228;Undirected;20412;<[1]>
444;704;Undirected;20413;<[1]>
444;333;Undirected;20414;<[1]>
444;738;Undirected;20415;<[1]>
418;1071;Undirected;20416;<[1]>
418;396;Undirected;20417;<[1]>
418;417;Undirected;20418;<[1]>
418;405;Undirected;20419;<[1]>
418;460;Undirected;20420;<[1]>
418;475;Undirected;20421;<[1]>
418;1024;Undirected;20422;<[1]>
418;464;Undirected;20423;<[1]>
418;438;Undirected;20424;<[1]>
418;462;Undirected;20425;<[1]>
418;433;Undirected;20426;<[1]>
418;408;Undirected;20427;<[1]>
418;1067;Undirected;20428;<[1]>
418;989;Undirected;20429;<[1]>
418;476;Undirected;20430;<[1]>
418;3;Undirected;20431;<[1]>
418;622;Undirected;20432;<[1]>
418;612;Undirected;20433;<[1]>
418;257;Undirected;20434;<[1]>
418;804;Undirected;20435;<[1]>
508;564;Undirected;20436;<[1]>
508;556;Undirected;20437;<[1]>
508;548;Undirected;20438;<[1]>
508;538;Undirected;20439;<[1]>
508;544;Undirected;20440;<[1]>
508;500;Undirected;20441;<[1]>
508;566;Undirected;20442;<[1]>
508;527;Undirected;20443;<[1]>
508;596;Undirected;20444;<[1]>
508;562;Undirected;20445;<[1]>
508;484;Undirected;20446;<[1]>
508;507;Undirected;20447;<[1]>
508;553;Undirected;20448;<[1]>
508;583;Undirected;20449;<[1]>
508;580;Undirected;20450;<[1]>
508;352;Undirected;20451;<[1]>
508;946;Undirected;20452;<[1]>
508;733;Undirected;20453;<[1]>
508;832;Undirected;20454;<[1]>
508;1080;Undirected;20455;<[1]>
576;556;Undirected;20456;<[1]>
576;548;Undirected;20457;<[1]>
576;486;Undirected;20458;<[1]>
576;1007;Undirected;20459;<[1]>
576;562;Undirected;20460;<[1]>
576;594;Undirected;20461;<[1]>
576;518;Undirected;20462;<[1]>
576;524;Undirected;20463;<[1]>
576;492;Undirected;20464;<[1]>
576;1000;Undirected;20465;<[1]>
576;1083;Undirected;20466;<[1]>
576;916;Undirected;20467;<[1]>
576;434;Undirected;20468;<[1]>
576;787;Undirected;20469;<[1]>
576;629;Undirected;20470;<[1]>
572;548;Undirected;20471;<[1]>
572;538;Undirected;20472;<[1]>
572;573;Undirected;20473;<[1]>
572;533;Undirected;20474;<[1]>
572;155;Undirected;20475;<[1]>
572;755;Undirected;20476;<[1]>
572;692;Undirected;20477;<[1]>
572;927;Undirected;20478;<[1]>
572;579;Undirected;20479;<[1]>
564;523;Undirected;20480;<[1]>
564;501;Undirected;20481;<[1]>
564;533;Undirected;20482;<[1]>
564;538;Undirected;20483;<[1]>
564;559;Undirected;20484;<[1]>
564;518;Undirected;20485;<[1]>
564;566;Undirected;20486;<[1]>
564;548;Undirected;20487;<[1]>
564;573;Undirected;20488;<[1]>
564;545;Undirected;20489;<[1]>
564;486;Undirected;20490;<[1]>
564;556;Undirected;20491;<[1]>
564;596;Undirected;20492;<[1]>
564;526;Undirected;20493;<[1]>
564;567;Undirected;20494;<[1]>
564;562;Undirected;20495;<[1]>
564;527;Undirected;20496;<[1]>
564;531;Undirected;20497;<[1]>
564;508;Undirected;20498;<[1]>
564;503;Undirected;20499;<[1]>
564;581;Undirected;20500;<[1]>
564;492;Undirected;20501;<[1]>
564;26;Undirected;20502;<[1]>
564;397;Undirected;20503;<[1]>
564;908;Undirected;20504;<[1]>
564;762;Undirected;20505;<[1]>
564;711;Undirected;20506;<[1]>
562;564;Undirected;20507;<[1]>
562;556;Undirected;20508;<[1]>
562;545;Undirected;20509;<[1]>
562;1007;Undirected;20510;<[1]>
562;508;Undirected;20511;<[1]>
562;505;Undirected;20512;<[1]>
562;596;Undirected;20513;<[1]>
562;507;Undirected;20514;<[1]>
562;500;Undirected;20515;<[1]>
562;576;Undirected;20516;<[1]>
562;484;Undirected;20517;<[1]>
562;580;Undirected;20518;<[1]>
562;567;Undirected;20519;<[1]>
562;560;Undirected;20520;<[1]>
562;912;Undirected;20521;<[1]>
562;957;Undirected;20522;<[1]>
562;352;Undirected;20523;<[1]>
562;121;Undirected;20524;<[1]>
562;359;Undirected;20525;<[1]>
520;513;Undirected;20526;<[1]>
520;510;Undirected;20527;<[1]>
520;117;Undirected;20528;<[1]>
520;550;Undirected;20529;<[1]>
520;460;Undirected;20530;<[1]>
520;933;Undirected;20531;<[1]>
520;1059;Undirected;20532;<[1]>
520;783;Undirected;20533;<[1]>
520;720;Undirected;20534;<[1]>
588;558;Undirected;20535;<[1]>
588;498;Undirected;20536;<[1]>
588;568;Undirected;20537;<[1]>
588;89;Undirected;20538;<[1]>
588;26;Undirected;20539;<[1]>
588;429;Undirected;20540;<[1]>
588;40;Undirected;20541;<[1]>
588;306;Undirected;20542;<[1]>
488;571;Undirected;20543;<[1]>
488;485;Undirected;20544;<[1]>
488;506;Undirected;20545;<[1]>
488;494;Undirected;20546;<[1]>
488;528;Undirected;20547;<[1]>
488;1041;Undirected;20548;<[1]>
488;489;Undirected;20549;<[1]>
488;549;Undirected;20550;<[1]>
488;555;Undirected;20551;<[1]>
488;889;Undirected;20552;<[1]>
488;692;Undirected;20553;<[1]>
488;154;Undirected;20554;<[1]>
488;790;Undirected;20555;<[1]>
488;930;Undirected;20556;<[1]>
521;506;Undirected;20557;<[1]>
521;554;Undirected;20558;<[1]>
521;517;Undirected;20559;<[1]>
521;578;Undirected;20560;<[1]>
521;491;Undirected;20561;<[1]>
521;543;Undirected;20562;<[1]>
521;1041;Undirected;20563;<[1]>
521;516;Undirected;20564;<[1]>
521;549;Undirected;20565;<[1]>
521;315;Undirected;20566;<[1]>
521;651;Undirected;20567;<[1]>
521;704;Undirected;20568;<[1]>
521;913;Undirected;20569;<[1]>
521;1081;Undirected;20570;<[1]>
496;539;Undirected;20571;<[1]>
496;558;Undirected;20572;<[1]>
496;561;Undirected;20573;<[1]>
496;510;Undirected;20574;<[1]>
496;509;Undirected;20575;<[1]>
496;525;Undirected;20576;<[1]>
496;491;Undirected;20577;<[1]>
496;570;Undirected;20578;<[1]>
496;117;Undirected;20579;<[1]>
496;493;Undirected;20580;<[1]>
496;514;Undirected;20581;<[1]>
496;513;Undirected;20582;<[1]>
496;542;Undirected;20583;<[1]>
496;565;Undirected;20584;<[1]>
496;522;Undirected;20585;<[1]>
496;1006;Undirected;20586;<[1]>
496;490;Undirected;20587;<[1]>
496;549;Undirected;20588;<[1]>
496;540;Undirected;20589;<[1]>
496;861;Undirected;20590;<[1]>
496;1103;Undirected;20591;<[1]>
496;86;Undirected;20592;<[1]>
496;751;Undirected;20593;<[1]>
496;338;Undirected;20594;<[1]>
697;609;Undirected;20595;<[1]>
697;680;Undirected;20596;<[1]>
697;675;Undirected;20597;<[1]>
697;710;Undirected;20598;<[1]>
697;666;Undirected;20599;<[1]>
697;525;Undirected;20600;<[1]>
697;1055;Undirected;20601;<[1]>
697;443;Undirected;20602;<[1]>
697;959;Undirected;20603;<[1]>
697;901;Undirected;20604;<[1]>
680;682;Undirected;20605;<[1]>
680;646;Undirected;20606;<[1]>
680;664;Undirected;20607;<[1]>
680;697;Undirected;20608;<[1]>
680;693;Undirected;20609;<[1]>
680;648;Undirected;20610;<[1]>
680;630;Undirected;20611;<[1]>
680;657;Undirected;20612;<[1]>
680;1110;Undirected;20613;<[1]>
680;645;Undirected;20614;<[1]>
680;1081;Undirected;20615;<[1]>
680;613;Undirected;20616;<[1]>
680;690;Undirected;20617;<[1]>
680;674;Undirected;20618;<[1]>
680;687;Undirected;20619;<[1]>
680;618;Undirected;20620;<[1]>
680;970;Undirected;20621;<[1]>
680;673;Undirected;20622;<[1]>
680;200;Undirected;20623;<[1]>
680;426;Undirected;20624;<[1]>
680;827;Undirected;20625;<[1]>
680;71;Undirected;20626;<[1]>
680;78;Undirected;20627;<[1]>
664;609;Undirected;20628;<[1]>
664;680;Undirected;20629;<[1]>
664;675;Undirected;20630;<[1]>
664;970;Undirected;20631;<[1]>
664;610;Undirected;20632;<[1]>
664;623;Undirected;20633;<[1]>
664;660;Undirected;20634;<[1]>
664;822;Undirected;20635;<[1]>
664;329;Undirected;20636;<[1]>
664;473;Undirected;20637;<[1]>
664;916;Undirected;20638;<[1]>
664;801;Undirected;20639;<[1]>
634;609;Undirected;20640;<[1]>
634;675;Undirected;20641;<[1]>
634;677;Undirected;20642;<[1]>
634;971;Undirected;20643;<[1]>
634;648;Undirected;20644;<[1]>
