Source;Target;Type;Id;timeset
167;90;Undirected;2556;<[1]>
167;127;Undirected;2557;<[1]>
167;50;Undirected;2558;<[1]>
167;120;Undirected;2559;<[1]>
167;49;Undirected;2560;<[1]>
167;59;Undirected;2561;<[1]>
194;189;Undirected;2562;<[1]>
194;185;Undirected;2563;<[1]>
194;191;Undirected;2564;<[1]>
194;173;Undirected;2565;<[1]>
194;172;Undirected;2566;<[1]>
194;187;Undirected;2567;<[1]>
194;188;Undirected;2568;<[1]>
194;175;Undirected;2569;<[1]>
194;90;Undirected;2570;<[1]>
194;103;Undirected;2571;<[1]>
194;117;Undirected;2572;<[1]>
194;146;Undirected;2573;<[1]>
194;59;Undirected;2574;<[1]>
194;63;Undirected;2575;<[1]>
194;124;Undirected;2576;<[1]>
194;28;Undirected;2577;<[1]>
172;189;Undirected;2578;<[1]>
172;185;Undirected;2579;<[1]>
172;191;Undirected;2580;<[1]>
172;173;Undirected;2581;<[1]>
172;194;Undirected;2582;<[1]>
172;180;Undirected;2583;<[1]>
172;181;Undirected;2584;<[1]>
172;188;Undirected;2585;<[1]>
172;202;Undirected;2586;<[1]>
172;176;Undirected;2587;<[1]>
172;196;Undirected;2588;<[1]>
172;195;Undirected;2589;<[1]>
172;187;Undirected;2590;<[1]>
172;101;Undirected;2591;<[1]>
172;126;Undirected;2592;<[1]>
172;10;Undirected;2593;<[1]>
172;59;Undirected;2594;<[1]>
172;30;Undirected;2595;<[1]>
172;100;Undirected;2596;<[1]>
172;132;Undirected;2597;<[1]>
172;129;Undirected;2598;<[1]>
14;168;Undirected;2599;<[1]>
14;17;Undirected;2600;<[1]>
14;18;Undirected;2601;<[1]>
14;161;Undirected;2602;<[1]>
14;12;Undirected;2603;<[1]>
14;162;Undirected;2604;<[1]>
14;15;Undirected;2605;<[1]>
14;16;Undirected;2606;<[1]>
14;180;Undirected;2607;<[1]>
14;103;Undirected;2608;<[1]>
14;37;Undirected;2609;<[1]>
14;127;Undirected;2610;<[1]>
14;146;Undirected;2611;<[1]>
14;106;Undirected;2612;<[1]>
14;30;Undirected;2613;<[1]>
38;211;Undirected;2614;<[1]>
38;41;Undirected;2615;<[1]>
38;35;Undirected;2616;<[1]>
38;40;Undirected;2617;<[1]>
38;36;Undirected;2618;<[1]>
38;46;Undirected;2619;<[1]>
38;180;Undirected;2620;<[1]>
38;146;Undirected;2621;<[1]>
38;173;Undirected;2622;<[1]>
38;23;Undirected;2623;<[1]>
38;106;Undirected;2624;<[1]>
38;30;Undirected;2625;<[1]>
38;132;Undirected;2626;<[1]>
59;58;Undirected;2627;<[1]>
59;47;Undirected;2628;<[1]>
59;49;Undirected;2629;<[1]>
59;54;Undirected;2630;<[1]>
59;55;Undirected;2631;<[1]>
59;52;Undirected;2632;<[1]>
59;114;Undirected;2633;<[1]>
59;51;Undirected;2634;<[1]>
59;61;Undirected;2635;<[1]>
59;48;Undirected;2636;<[1]>
59;53;Undirected;2637;<[1]>
59;57;Undirected;2638;<[1]>
59;60;Undirected;2639;<[1]>
59;56;Undirected;2640;<[1]>
59;199;Undirected;2641;<[1]>
59;101;Undirected;2642;<[1]>
59;167;Undirected;2643;<[1]>
59;194;Undirected;2644;<[1]>
59;172;Undirected;2645;<[1]>
59;121;Undirected;2646;<[1]>
59;173;Undirected;2647;<[1]>
59;34;Undirected;2648;<[1]>
50;57;Undirected;2649;<[1]>
50;60;Undirected;2650;<[1]>
50;199;Undirected;2651;<[1]>
50;55;Undirected;2652;<[1]>
50;101;Undirected;2653;<[1]>
50;167;Undirected;2654;<[1]>
50;103;Undirected;2655;<[1]>
50;92;Undirected;2656;<[1]>
50;10;Undirected;2657;<[1]>
50;192;Undirected;2658;<[1]>
50;29;Undirected;2659;<[1]>
133;143;Undirected;2660;<[1]>
133;125;Undirected;2661;<[1]>
133;126;Undirected;2662;<[1]>
133;140;Undirected;2663;<[1]>
133;136;Undirected;2664;<[1]>
133;134;Undirected;2665;<[1]>
133;138;Undirected;2666;<[1]>
133;122;Undirected;2667;<[1]>
133;101;Undirected;2668;<[1]>
133;208;Undirected;2669;<[1]>
133;192;Undirected;2670;<[1]>
133;5;Undirected;2671;<[1]>
133;12;Undirected;2672;<[1]>
133;182;Undirected;2673;<[1]>
133;112;Undirected;2674;<[1]>
124;131;Undirected;2675;<[1]>
124;145;Undirected;2676;<[1]>
124;129;Undirected;2677;<[1]>
124;121;Undirected;2678;<[1]>
124;137;Undirected;2679;<[1]>
124;123;Undirected;2680;<[1]>
124;127;Undirected;2681;<[1]>
124;144;Undirected;2682;<[1]>
124;126;Undirected;2683;<[1]>
124;122;Undirected;2684;<[1]>
124;90;Undirected;2685;<[1]>
124;194;Undirected;2686;<[1]>
124;106;Undirected;2687;<[1]>
124;192;Undirected;2688;<[1]>
124;39;Undirected;2689;<[1]>
124;184;Undirected;2690;<[1]>
124;55;Undirected;2691;<[1]>
132;131;Undirected;2692;<[1]>
132;135;Undirected;2693;<[1]>
132;129;Undirected;2694;<[1]>
132;127;Undirected;2695;<[1]>
132;142;Undirected;2696;<[1]>
132;134;Undirected;2697;<[1]>
132;138;Undirected;2698;<[1]>
132;139;Undirected;2699;<[1]>
132;172;Undirected;2700;<[1]>
132;38;Undirected;2701;<[1]>
132;187;Undirected;2702;<[1]>
132;81;Undirected;2703;<[1]>
132;23;Undirected;2704;<[1]>
132;28;Undirected;2705;<[1]>
132;156;Undirected;2706;<[1]>
146;147;Undirected;2707;<[1]>
146;148;Undirected;2708;<[1]>
146;154;Undirected;2709;<[1]>
146;152;Undirected;2710;<[1]>
146;163;Undirected;2711;<[1]>
146;159;Undirected;2712;<[1]>
146;151;Undirected;2713;<[1]>
146;149;Undirected;2714;<[1]>
146;153;Undirected;2715;<[1]>
146;158;Undirected;2716;<[1]>
146;155;Undirected;2717;<[1]>
146;167;Undirected;2718;<[1]>
146;160;Undirected;2719;<[1]>
146;169;Undirected;2720;<[1]>
146;65;Undirected;2721;<[1]>
146;90;Undirected;2722;<[1]>
146;135;Undirected;2723;<[1]>
146;126;Undirected;2724;<[1]>
146;194;Undirected;2725;<[1]>
146;14;Undirected;2726;<[1]>
146;38;Undirected;2727;<[1]>
155;146;Undirected;2728;<[1]>
155;147;Undirected;2729;<[1]>
155;154;Undirected;2730;<[1]>
155;152;Undirected;2731;<[1]>
155;148;Undirected;2732;<[1]>
155;159;Undirected;2733;<[1]>
155;164;Undirected;2734;<[1]>
155;158;Undirected;2735;<[1]>
155;163;Undirected;2736;<[1]>
155;157;Undirected;2737;<[1]>
155;153;Undirected;2738;<[1]>
155;149;Undirected;2739;<[1]>
155;129;Undirected;2740;<[1]>
155;91;Undirected;2741;<[1]>
155;182;Undirected;2742;<[1]>
155;181;Undirected;2743;<[1]>
155;97;Undirected;2744;<[1]>
155;104;Undirected;2745;<[1]>
155;84;Undirected;2746;<[1]>
209;71;Undirected;2747;<[1]>
209;65;Undirected;2748;<[1]>
209;182;Undirected;2749;<[1]>
209;129;Undirected;2750;<[1]>
209;121;Undirected;2751;<[1]>
209;34;Undirected;2752;<[1]>
209;143;Undirected;2753;<[1]>
209;127;Undirected;2754;<[1]>
6;1;Undirected;2755;<[1]>
6;4;Undirected;2756;<[1]>
6;3;Undirected;2757;<[1]>
6;7;Undirected;2758;<[1]>
6;8;Undirected;2759;<[1]>
6;9;Undirected;2760;<[1]>
6;10;Undirected;2761;<[1]>
6;11;Undirected;2762;<[1]>
6;2;Undirected;2763;<[1]>
6;91;Undirected;2764;<[1]>
6;69;Undirected;2765;<[1]>
6;81;Undirected;2766;<[1]>
6;23;Undirected;2767;<[1]>
6;182;Undirected;2768;<[1]>
6;151;Undirected;2769;<[1]>
5;2;Undirected;2770;<[1]>
5;9;Undirected;2771;<[1]>
5;1;Undirected;2772;<[1]>
5;90;Undirected;2773;<[1]>
5;135;Undirected;2774;<[1]>
5;126;Undirected;2775;<[1]>
5;133;Undirected;2776;<[1]>
5;192;Undirected;2777;<[1]>
5;83;Undirected;2778;<[1]>
2;1;Undirected;2779;<[1]>
2;6;Undirected;2780;<[1]>
2;10;Undirected;2781;<[1]>
2;3;Undirected;2782;<[1]>
2;5;Undirected;2783;<[1]>
2;115;Undirected;2784;<[1]>
2;121;Undirected;2785;<[1]>
2;63;Undirected;2786;<[1]>
2;30;Undirected;2787;<[1]>
2;95;Undirected;2788;<[1]>
2;184;Undirected;2789;<[1]>
30;28;Undirected;2790;<[1]>
30;26;Undirected;2791;<[1]>
30;29;Undirected;2792;<[1]>
30;27;Undirected;2793;<[1]>
30;33;Undirected;2794;<[1]>
30;25;Undirected;2795;<[1]>
30;24;Undirected;2796;<[1]>
30;23;Undirected;2797;<[1]>
30;31;Undirected;2798;<[1]>
30;208;Undirected;2799;<[1]>
30;180;Undirected;2800;<[1]>
30;172;Undirected;2801;<[1]>
30;14;Undirected;2802;<[1]>
30;38;Undirected;2803;<[1]>
30;2;Undirected;2804;<[1]>
30;66;Undirected;2805;<[1]>
23;28;Undirected;2806;<[1]>
23;26;Undirected;2807;<[1]>
23;30;Undirected;2808;<[1]>
23;29;Undirected;2809;<[1]>
23;32;Undirected;2810;<[1]>
23;33;Undirected;2811;<[1]>
23;25;Undirected;2812;<[1]>
23;31;Undirected;2813;<[1]>
23;38;Undirected;2814;<[1]>
23;132;Undirected;2815;<[1]>
23;6;Undirected;2816;<[1]>
23;91;Undirected;2817;<[1]>
23;177;Undirected;2818;<[1]>
23;182;Undirected;2819;<[1]>
49;59;Undirected;2820;<[1]>
49;48;Undirected;2821;<[1]>
49;58;Undirected;2822;<[1]>
49;55;Undirected;2823;<[1]>
49;56;Undirected;2824;<[1]>
49;47;Undirected;2825;<[1]>
49;114;Undirected;2826;<[1]>
49;54;Undirected;2827;<[1]>
49;51;Undirected;2828;<[1]>
49;52;Undirected;2829;<[1]>
49;180;Undirected;2830;<[1]>
49;65;Undirected;2831;<[1]>
49;167;Undirected;2832;<[1]>
49;103;Undirected;2833;<[1]>
49;12;Undirected;2834;<[1]>
49;164;Undirected;2835;<[1]>
63;69;Undirected;2836;<[1]>
63;64;Undirected;2837;<[1]>
63;77;Undirected;2838;<[1]>
63;78;Undirected;2839;<[1]>
63;73;Undirected;2840;<[1]>
63;75;Undirected;2841;<[1]>
63;68;Undirected;2842;<[1]>
63;62;Undirected;2843;<[1]>
63;66;Undirected;2844;<[1]>
63;67;Undirected;2845;<[1]>
63;194;Undirected;2846;<[1]>
63;2;Undirected;2847;<[1]>
63;127;Undirected;2848;<[1]>
63;106;Undirected;2849;<[1]>
63;170;Undirected;2850;<[1]>
63;131;Undirected;2851;<[1]>
66;69;Undirected;2852;<[1]>
66;64;Undirected;2853;<[1]>
66;77;Undirected;2854;<[1]>
66;78;Undirected;2855;<[1]>
66;73;Undirected;2856;<[1]>
66;75;Undirected;2857;<[1]>
66;68;Undirected;2858;<[1]>
66;62;Undirected;2859;<[1]>
66;74;Undirected;2860;<[1]>
66;63;Undirected;2861;<[1]>
66;30;Undirected;2862;<[1]>
66;192;Undirected;2863;<[1]>
66;81;Undirected;2864;<[1]>
66;91;Undirected;2865;<[1]>
66;174;Undirected;2866;<[1]>
66;141;Undirected;2867;<[1]>
91;100;Undirected;2868;<[1]>
91;87;Undirected;2869;<[1]>
91;94;Undirected;2870;<[1]>
91;98;Undirected;2871;<[1]>
91;92;Undirected;2872;<[1]>
91;126;Undirected;2873;<[1]>
91;155;Undirected;2874;<[1]>
91;6;Undirected;2875;<[1]>
91;23;Undirected;2876;<[1]>
91;66;Undirected;2877;<[1]>
91;182;Undirected;2878;<[1]>
104;201;Undirected;2879;<[1]>
104;113;Undirected;2880;<[1]>
104;112;Undirected;2881;<[1]>
104;107;Undirected;2882;<[1]>
104;109;Undirected;2883;<[1]>
104;105;Undirected;2884;<[1]>
104;204;Undirected;2885;<[1]>
104;180;Undirected;2886;<[1]>
104;126;Undirected;2887;<[1]>
104;155;Undirected;2888;<[1]>
104;12;Undirected;2889;<[1]>
104;184;Undirected;2890;<[1]>
104;29;Undirected;2891;<[1]>
129;131;Undirected;2892;<[1]>
129;135;Undirected;2893;<[1]>
129;128;Undirected;2894;<[1]>
129;124;Undirected;2895;<[1]>
129;137;Undirected;2896;<[1]>
129;143;Undirected;2897;<[1]>
129;125;Undirected;2898;<[1]>
129;121;Undirected;2899;<[1]>
129;127;Undirected;2900;<[1]>
129;132;Undirected;2901;<[1]>
129;141;Undirected;2902;<[1]>
129;180;Undirected;2903;<[1]>
129;172;Undirected;2904;<[1]>
129;155;Undirected;2905;<[1]>
129;209;Undirected;2906;<[1]>
129;94;Undirected;2907;<[1]>
129;92;Undirected;2908;<[1]>
192;183;Undirected;2909;<[1]>
192;182;Undirected;2910;<[1]>
192;210;Undirected;2911;<[1]>
192;174;Undirected;2912;<[1]>
192;177;Undirected;2913;<[1]>
192;50;Undirected;2914;<[1]>
192;133;Undirected;2915;<[1]>
192;124;Undirected;2916;<[1]>
192;5;Undirected;2917;<[1]>
192;66;Undirected;2918;<[1]>
192;106;Undirected;2919;<[1]>
182;198;Undirected;2920;<[1]>
182;190;Undirected;2921;<[1]>
182;183;Undirected;2922;<[1]>
182;210;Undirected;2923;<[1]>
182;192;Undirected;2924;<[1]>
182;185;Undirected;2925;<[1]>
182;133;Undirected;2926;<[1]>
182;155;Undirected;2927;<[1]>
182;209;Undirected;2928;<[1]>
182;6;Undirected;2929;<[1]>
182;23;Undirected;2930;<[1]>
182;91;Undirected;2931;<[1]>
187;189;Undirected;2932;<[1]>
187;185;Undirected;2933;<[1]>
187;173;Undirected;2934;<[1]>
187;172;Undirected;2935;<[1]>
187;194;Undirected;2936;<[1]>
187;176;Undirected;2937;<[1]>
187;180;Undirected;2938;<[1]>
187;184;Undirected;2939;<[1]>
187;188;Undirected;2940;<[1]>
187;181;Undirected;2941;<[1]>
187;175;Undirected;2942;<[1]>
187;195;Undirected;2943;<[1]>
187;132;Undirected;2944;<[1]>
187;117;Undirected;2945;<[1]>
187;151;Undirected;2946;<[1]>
187;159;Undirected;2947;<[1]>
187;125;Undirected;2948;<[1]>
187;127;Undirected;2949;<[1]>
177;180;Undirected;2950;<[1]>
177;184;Undirected;2951;<[1]>
177;176;Undirected;2952;<[1]>
177;190;Undirected;2953;<[1]>
177;198;Undirected;2954;<[1]>
177;178;Undirected;2955;<[1]>
177;192;Undirected;2956;<[1]>
177;23;Undirected;2957;<[1]>
177;151;Undirected;2958;<[1]>
177;201;Undirected;2959;<[1]>
177;10;Undirected;2960;<[1]>
177;55;Undirected;2961;<[1]>
177;164;Undirected;2962;<[1]>
191;189;Undirected;2963;<[1]>
191;185;Undirected;2964;<[1]>
191;180;Undirected;2965;<[1]>
191;173;Undirected;2966;<[1]>
191;181;Undirected;2967;<[1]>
191;172;Undirected;2968;<[1]>
191;195;Undirected;2969;<[1]>
191;194;Undirected;2970;<[1]>
191;184;Undirected;2971;<[1]>
191;202;Undirected;2972;<[1]>
191;174;Undirected;2973;<[1]>
191;188;Undirected;2974;<[1]>
191;176;Undirected;2975;<[1]>
191;178;Undirected;2976;<[1]>
191;101;Undirected;2977;<[1]>
191;151;Undirected;2978;<[1]>
191;53;Undirected;2979;<[1]>
191;143;Undirected;2980;<[1]>
191;164;Undirected;2981;<[1]>
191;131;Undirected;2982;<[1]>
201;110;Undirected;2983;<[1]>
201;112;Undirected;2984;<[1]>
201;113;Undirected;2985;<[1]>
201;106;Undirected;2986;<[1]>
201;109;Undirected;2987;<[1]>
201;105;Undirected;2988;<[1]>
201;101;Undirected;2989;<[1]>
201;204;Undirected;2990;<[1]>
201;104;Undirected;2991;<[1]>
201;118;Undirected;2992;<[1]>
201;107;Undirected;2993;<[1]>
201;116;Undirected;2994;<[1]>
201;103;Undirected;2995;<[1]>
201;117;Undirected;2996;<[1]>
201;115;Undirected;2997;<[1]>
201;119;Undirected;2998;<[1]>
201;177;Undirected;2999;<[1]>
201;143;Undirected;3000;<[1]>
201;147;Undirected;3001;<[1]>
201;173;Undirected;3002;<[1]>
201;120;Undirected;3003;<[1]>
205;139;Undirected;3004;<[1]>
205;145;Undirected;3005;<[1]>
205;37;Undirected;3006;<[1]>
205;26;Undirected;3007;<[1]>
205;148;Undirected;3008;<[1]>
205;110;Undirected;3009;<[1]>
205;32;Undirected;3010;<[1]>
10;1;Undirected;3011;<[1]>
10;6;Undirected;3012;<[1]>
10;4;Undirected;3013;<[1]>
10;7;Undirected;3014;<[1]>
10;2;Undirected;3015;<[1]>
10;9;Undirected;3016;<[1]>
10;8;Undirected;3017;<[1]>
10;11;Undirected;3018;<[1]>
10;101;Undirected;3019;<[1]>
10;172;Undirected;3020;<[1]>
10;50;Undirected;3021;<[1]>
10;177;Undirected;3022;<[1]>
10;56;Undirected;3023;<[1]>
8;1;Undirected;3024;<[1]>
8;6;Undirected;3025;<[1]>
8;10;Undirected;3026;<[1]>
8;4;Undirected;3027;<[1]>
8;3;Undirected;3028;<[1]>
8;7;Undirected;3029;<[1]>
8;9;Undirected;3030;<[1]>
8;44;Undirected;3031;<[1]>
8;81;Undirected;3032;<[1]>
8;110;Undirected;3033;<[1]>
8;148;Undirected;3034;<[1]>
8;95;Undirected;3035;<[1]>
9;5;Undirected;3036;<[1]>
9;6;Undirected;3037;<[1]>
9;10;Undirected;3038;<[1]>
9;4;Undirected;3039;<[1]>
9;3;Undirected;3040;<[1]>
9;8;Undirected;3041;<[1]>
9;11;Undirected;3042;<[1]>
9;36;Undirected;3043;<[1]>
9;176;Undirected;3044;<[1]>
9;12;Undirected;3045;<[1]>
9;144;Undirected;3046;<[1]>
9;151;Undirected;3047;<[1]>
22;168;Undirected;3048;<[1]>
22;16;Undirected;3049;<[1]>
22;13;Undirected;3050;<[1]>
22;120;Undirected;3051;<[1]>
22;170;Undirected;3052;<[1]>
22;164;Undirected;3053;<[1]>
22;144;Undirected;3054;<[1]>
22;64;Undirected;3055;<[1]>
22;1;Undirected;3056;<[1]>
22;143;Undirected;3057;<[1]>
12;168;Undirected;3058;<[1]>
12;17;Undirected;3059;<[1]>
12;18;Undirected;3060;<[1]>
12;162;Undirected;3061;<[1]>
12;16;Undirected;3062;<[1]>
12;14;Undirected;3063;<[1]>
12;21;Undirected;3064;<[1]>
12;207;Undirected;3065;<[1]>
12;15;Undirected;3066;<[1]>
12;133;Undirected;3067;<[1]>
12;49;Undirected;3068;<[1]>
12;104;Undirected;3069;<[1]>
12;9;Undirected;3070;<[1]>
12;145;Undirected;3071;<[1]>
34;208;Undirected;3072;<[1]>
34;28;Undirected;3073;<[1]>
34;31;Undirected;3074;<[1]>
34;32;Undirected;3075;<[1]>
34;59;Undirected;3076;<[1]>
34;209;Undirected;3077;<[1]>
34;181;Undirected;3078;<[1]>
34;158;Undirected;3079;<[1]>
34;39;Undirected;3080;<[1]>
29;28;Undirected;3081;<[1]>
29;26;Undirected;3082;<[1]>
29;30;Undirected;3083;<[1]>
29;27;Undirected;3084;<[1]>
29;32;Undirected;3085;<[1]>
29;25;Undirected;3086;<[1]>
29;33;Undirected;3087;<[1]>
29;23;Undirected;3088;<[1]>
29;31;Undirected;3089;<[1]>
29;24;Undirected;3090;<[1]>
29;65;Undirected;3091;<[1]>
29;50;Undirected;3092;<[1]>
29;104;Undirected;3093;<[1]>
29;37;Undirected;3094;<[1]>
29;105;Undirected;3095;<[1]>
28;29;Undirected;3096;<[1]>
28;30;Undirected;3097;<[1]>
28;26;Undirected;3098;<[1]>
28;33;Undirected;3099;<[1]>
28;32;Undirected;3100;<[1]>
28;24;Undirected;3101;<[1]>
28;25;Undirected;3102;<[1]>
28;31;Undirected;3103;<[1]>
28;208;Undirected;3104;<[1]>
28;23;Undirected;3105;<[1]>
28;34;Undirected;3106;<[1]>
28;194;Undirected;3107;<[1]>
28;132;Undirected;3108;<[1]>
28;53;Undirected;3109;<[1]>
28;69;Undirected;3110;<[1]>
28;173;Undirected;3111;<[1]>
37;211;Undirected;3112;<[1]>
37;39;Undirected;3113;<[1]>
37;41;Undirected;3114;<[1]>
37;40;Undirected;3115;<[1]>
37;45;Undirected;3116;<[1]>
37;14;Undirected;3117;<[1]>
37;205;Undirected;3118;<[1]>
37;29;Undirected;3119;<[1]>
37;95;Undirected;3120;<[1]>
37;165;Undirected;3121;<[1]>
36;211;Undirected;3122;<[1]>
36;41;Undirected;3123;<[1]>
36;35;Undirected;3124;<[1]>
36;45;Undirected;3125;<[1]>
36;42;Undirected;3126;<[1]>
36;44;Undirected;3127;<[1]>
36;38;Undirected;3128;<[1]>
36;9;Undirected;3129;<[1]>
36;173;Undirected;3130;<[1]>
36;125;Undirected;3131;<[1]>
36;144;Undirected;3132;<[1]>
36;56;Undirected;3133;<[1]>
39;211;Undirected;3134;<[1]>
39;41;Undirected;3135;<[1]>
39;35;Undirected;3136;<[1]>
39;46;Undirected;3137;<[1]>
39;37;Undirected;3138;<[1]>
39;42;Undirected;3139;<[1]>
39;124;Undirected;3140;<[1]>
39;34;Undirected;3141;<[1]>
39;64;Undirected;3142;<[1]>
39;156;Undirected;3143;<[1]>
39;145;Undirected;3144;<[1]>
53;59;Undirected;3145;<[1]>
53;48;Undirected;3146;<[1]>
53;52;Undirected;3147;<[1]>
53;55;Undirected;3148;<[1]>
53;61;Undirected;3149;<[1]>
53;51;Undirected;3150;<[1]>
53;57;Undirected;3151;<[1]>
53;191;Undirected;3152;<[1]>
53;28;Undirected;3153;<[1]>
53;174;Undirected;3154;<[1]>
53;27;Undirected;3155;<[1]>
53;156;Undirected;3156;<[1]>
69;73;Undirected;3157;<[1]>
69;77;Undirected;3158;<[1]>
69;75;Undirected;3159;<[1]>
69;68;Undirected;3160;<[1]>
69;63;Undirected;3161;<[1]>
69;78;Undirected;3162;<[1]>
69;62;Undirected;3163;<[1]>
69;70;Undirected;3164;<[1]>
69;66;Undirected;3165;<[1]>
69;206;Undirected;3166;<[1]>
69;80;Undirected;3167;<[1]>
69;74;Undirected;3168;<[1]>
69;79;Undirected;3169;<[1]>
69;71;Undirected;3170;<[1]>
69;67;Undirected;3171;<[1]>
69;65;Undirected;3172;<[1]>
69;200;Undirected;3173;<[1]>
69;6;Undirected;3174;<[1]>
69;28;Undirected;3175;<[1]>
69;1;Undirected;3176;<[1]>
69;97;Undirected;3177;<[1]>
69;156;Undirected;3178;<[1]>
97;92;Undirected;3179;<[1]>
97;88;Undirected;3180;<[1]>
97;95;Undirected;3181;<[1]>
97;85;Undirected;3182;<[1]>
97;84;Undirected;3183;<[1]>
97;86;Undirected;3184;<[1]>
97;96;Undirected;3185;<[1]>
97;72;Undirected;3186;<[1]>
97;203;Undirected;3187;<[1]>
97;83;Undirected;3188;<[1]>
97;155;Undirected;3189;<[1]>
97;69;Undirected;3190;<[1]>
97;110;Undirected;3191;<[1]>
97;125;Undirected;3192;<[1]>
97;134;Undirected;3193;<[1]>
92;85;Undirected;3194;<[1]>
92;90;Undirected;3195;<[1]>
92;91;Undirected;3196;<[1]>
92;86;Undirected;3197;<[1]>
92;84;Undirected;3198;<[1]>
92;82;Undirected;3199;<[1]>
92;81;Undirected;3200;<[1]>
92;99;Undirected;3201;<[1]>
92;88;Undirected;3202;<[1]>
92;72;Undirected;3203;<[1]>
92;96;Undirected;3204;<[1]>
92;83;Undirected;3205;<[1]>
92;93;Undirected;3206;<[1]>
92;94;Undirected;3207;<[1]>
92;97;Undirected;3208;<[1]>
92;203;Undirected;3209;<[1]>
92;135;Undirected;3210;<[1]>
92;50;Undirected;3211;<[1]>
92;129;Undirected;3212;<[1]>
92;131;Undirected;3213;<[1]>
92;121;Undirected;3214;<[1]>
95;88;Undirected;3215;<[1]>
95;90;Undirected;3216;<[1]>
95;81;Undirected;3217;<[1]>
95;86;Undirected;3218;<[1]>
95;83;Undirected;3219;<[1]>
95;84;Undirected;3220;<[1]>
95;82;Undirected;3221;<[1]>
95;96;Undirected;3222;<[1]>
95;203;Undirected;3223;<[1]>
95;93;Undirected;3224;<[1]>
95;97;Undirected;3225;<[1]>
95;87;Undirected;3226;<[1]>
95;135;Undirected;3227;<[1]>
95;2;Undirected;3228;<[1]>
95;8;Undirected;3229;<[1]>
95;37;Undirected;3230;<[1]>
95;1;Undirected;3231;<[1]>
81;92;Undirected;3232;<[1]>
81;90;Undirected;3233;<[1]>
81;95;Undirected;3234;<[1]>
81;85;Undirected;3235;<[1]>
81;84;Undirected;3236;<[1]>
81;96;Undirected;3237;<[1]>
81;83;Undirected;3238;<[1]>
81;82;Undirected;3239;<[1]>
81;93;Undirected;3240;<[1]>
81;99;Undirected;3241;<[1]>
81;86;Undirected;3242;<[1]>
81;203;Undirected;3243;<[1]>
81;132;Undirected;3244;<[1]>
81;6;Undirected;3245;<[1]>
81;66;Undirected;3246;<[1]>
81;8;Undirected;3247;<[1]>
81;189;Undirected;3248;<[1]>
110;201;Undirected;3249;<[1]>
110;113;Undirected;3250;<[1]>
110;112;Undirected;3251;<[1]>
110;107;Undirected;3252;<[1]>
110;109;Undirected;3253;<[1]>
110;105;Undirected;3254;<[1]>
110;205;Undirected;3255;<[1]>
110;8;Undirected;3256;<[1]>
110;97;Undirected;3257;<[1]>
110;131;Undirected;3258;<[1]>
110;138;Undirected;3259;<[1]>
106;201;Undirected;3260;<[1]>
106;113;Undirected;3261;<[1]>
106;112;Undirected;3262;<[1]>
106;107;Undirected;3263;<[1]>
106;204;Undirected;3264;<[1]>
106;111;Undirected;3265;<[1]>
106;117;Undirected;3266;<[1]>
106;14;Undirected;3267;<[1]>
106;38;Undirected;3268;<[1]>
106;124;Undirected;3269;<[1]>
106;63;Undirected;3270;<[1]>
106;192;Undirected;3271;<[1]>
112;201;Undirected;3272;<[1]>
112;113;Undirected;3273;<[1]>
112;107;Undirected;3274;<[1]>
112;101;Undirected;3275;<[1]>
112;105;Undirected;3276;<[1]>
112;204;Undirected;3277;<[1]>
112;109;Undirected;3278;<[1]>
112;111;Undirected;3279;<[1]>
112;104;Undirected;3280;<[1]>
112;110;Undirected;3281;<[1]>
112;118;Undirected;3282;<[1]>
112;106;Undirected;3283;<[1]>
112;116;Undirected;3284;<[1]>
112;117;Undirected;3285;<[1]>
112;133;Undirected;3286;<[1]>
112;158;Undirected;3287;<[1]>
112;67;Undirected;3288;<[1]>
112;147;Undirected;3289;<[1]>
112;143;Undirected;3290;<[1]>
103;201;Undirected;3291;<[1]>
103;113;Undirected;3292;<[1]>
103;115;Undirected;3293;<[1]>
103;119;Undirected;3294;<[1]>
103;109;Undirected;3295;<[1]>
103;135;Undirected;3296;<[1]>
103;194;Undirected;3297;<[1]>
103;14;Undirected;3298;<[1]>
103;50;Undirected;3299;<[1]>
103;49;Undirected;3300;<[1]>
143;131;Undirected;3301;<[1]>
143;135;Undirected;3302;<[1]>
143;129;Undirected;3303;<[1]>
143;121;Undirected;3304;<[1]>
143;123;Undirected;3305;<[1]>
143;127;Undirected;3306;<[1]>
143;126;Undirected;3307;<[1]>
143;133;Undirected;3308;<[1]>
143;136;Undirected;3309;<[1]>
143;209;Undirected;3310;<[1]>
143;191;Undirected;3311;<[1]>
143;201;Undirected;3312;<[1]>
143;22;Undirected;3313;<[1]>
143;112;Undirected;3314;<[1]>
131;124;Undirected;3315;<[1]>
131;129;Undirected;3316;<[1]>
131;121;Undirected;3317;<[1]>
131;126;Undirected;3318;<[1]>
131;125;Undirected;3319;<[1]>
131;137;Undirected;3320;<[1]>
131;135;Undirected;3321;<[1]>
131;127;Undirected;3322;<[1]>
131;143;Undirected;3323;<[1]>
131;132;Undirected;3324;<[1]>
131;128;Undirected;3325;<[1]>
131;136;Undirected;3326;<[1]>
131;144;Undirected;3327;<[1]>
131;63;Undirected;3328;<[1]>
131;191;Undirected;3329;<[1]>
131;92;Undirected;3330;<[1]>
131;110;Undirected;3331;<[1]>
